Review ID,Username,Rating,Review Text,Date
d2947b54-faea-4a97-aadc-7936c446e507,Pengguna Google,5,baik,2025-09-23 22:32:40
ebdcbc4d-419d-4ce3-9c89-07be1d257b02,Pengguna Google,5,sangat membantu dalam keseharian,2025-09-23 22:22:08
7c6d0b6b-e1c3-478a-94e5-3b39e4800de9,Pengguna Google,5,mantul,2025-09-23 22:10:49
7f15c7e3-5e23-457a-aa8a-258bfe7bd51b,Pengguna Google,1,"untuk gofood tolong di perbaiki sistem pencarian drivernya jgn kelamaan hingga 1 jam, beri batasan 15 menit aja Lwt dr 15 menit tdk dpt driver maka batal otomatis, jd customer tdk menunggu lama & resto pun tdk kena imbasnya . Atau kalo perlu di beri notif pemberitahuan kepada customer, ya itu di awal klik pesan makanan di beri tahu bahwa sedang di carikan driver mohon di tunggu ,jgn gambar orang Lg memasak yg berarti Lg di masak, konsekuensinya resto yg kena bila kelamaan mencari driver .",2025-09-23 20:17:50
888a6c65-7011-4be5-b9e0-0ffe052e4b06,Pengguna Google,5,top,2025-09-23 20:14:49
744b6a45-0a95-4e66-b6c6-763265bd3a55,Pengguna Google,2,"aplikasi makin ke sini makin gk jelas, akun yang rajin malah jarang di kasih order an, giliran akun yg suka sortil atau cencel selalu masuk order an nya, parahhh",2025-09-23 19:26:55
6ad50284-9921-466c-8e8d-b6594d756424,Pengguna Google,5,good,2025-09-23 18:14:24
56e144cd-442f-4554-9d67-6fb2f9e816e0,Pengguna Google,5,good,2025-09-23 16:47:41
582368c4-8ca6-46a9-b1f7-742ccb155a0d,Pengguna Google,5,bagus,2025-09-23 15:34:36
9f1a542d-0894-4ebf-b1f9-31f21b0ea9c5,Pengguna Google,5,ok,2025-09-23 15:29:49
29a5cdc8-7d96-4f44-ac1c-9e8050a172ba,Pengguna Google,5,Good 👍👍👍,2025-09-23 15:25:24
ff172e27-6405-4476-98e4-6be26e1ea8e5,Pengguna Google,5,dtipernya ramah,2025-09-23 15:15:12
e714cfc2-0e8a-47ab-bb36-74454eff7cfe,Pengguna Google,1,kita punya stok bang face 2 itu💯...3km aja bisa nya maaf ileran lagi ya,2025-09-23 15:12:22
044bebb1-dacc-4102-8024-1d93b152d3c9,Pengguna Google,1,"ngeselin bgt, udh berenti berlangganan gojek plus tpi tiba' saldo ttp kepotong di bulan berikutnya, pgn bgt ngomong kasar sm apk ini, udh mana berlangganan diskonnya cm dpt 1.500, ga ikhlas bgt, klo ada bintang lebih jelek dri 1 sy bkl ksh apk ini",2025-09-23 15:10:17
12af4a4a-1242-4ee0-a976-15bf07704888,Pengguna Google,5,ok,2025-09-23 14:42:47
6c9b9e6b-516c-420f-8ea0-8156d072c50a,Pengguna Google,5,bagus,2025-09-23 14:27:52
933ef814-0af2-4681-b2b6-e242a1df2e6c,Pengguna Google,5,Sangat puas,2025-09-23 14:10:28
f707dc68-2e08-4397-bfb5-798738b1a526,Pengguna Google,5,sangat bermanfaat,2025-09-23 14:00:46
ba837b0d-fc63-439e-8ffa-c5e369a606ec,Pengguna Google,1,"hati"" kalo mau pake paylaternya bunganya cukup besar dan saya alami masa tiap bulan mangkin nambah untuk biaya cicilannya aduh gmana ini",2025-09-23 13:42:39
4648498f-9577-4a77-a178-3cf148be427e,Pengguna Google,5,mantap,2025-09-23 13:35:57
47b05fd6-7bbe-42c6-ba13-20dbe1e0cefe,Pengguna Google,5,skrng lebih suka pakai ne aplikasi..,2025-09-23 13:35:22
9bf8775b-1815-4b2c-aa16-5ecc01aa462a,Pengguna Google,5,"mantap, GO pay later meningkat dan booking system sdh teratasi.. joss",2025-09-23 13:34:53
40e40e22-d217-4b4a-ab9f-4f7ca9365c38,Pengguna Google,1,"gojek sdh colaps, habis sdh, mitra bisnis mu banyak yg menaruh dendam, padahal ini cmn sebuah orderan saja, sakit hatinya luar biasa, y gpp klo collaps alias PT ini tutup, maaih byk aolikasi lain, lagian sebagai cystomer saya cm memanfaatkan saja, pt gojek tdk lpenting utk saya, tp macam2 gw tuntut . mau bangjrut kek, mau gaya olintat plintut itu PT gojek, masa bodo, jjka saya pesan ride, food or other thing selagi ada duit, gw bayar, kasihan sih klo collaps PT gojek, bhk maling x ga.",2025-09-23 13:24:29
c335a833-5490-4f84-b4d6-525606878247,Pengguna Google,1,"gimana sih cs gojek ga gercep banget balas laporan saya , hp saya ketinggalan di gocar dan kata driver nya setelah saya dia menarik penumpang, dan kemungkinan besar penumpang yang ngambil ,saya sudah meminta untuk cs gojek untuk kasih nomor hp penumpang kenapa ga di kasih? dan ga di respon dengan cepat, tolong dong bantuannya kenapa kaya gini ?",2025-09-23 13:23:40
7ef3031d-2ede-4796-8027-c3781ed3fd2b,Pengguna Google,5,ok,2025-09-23 13:09:38
e4f55e23-efd9-4368-9452-34f4cadd537d,Pengguna Google,2,sya ngak bisa masuk ke gojek . gagal terus knapa ya. ferivikasi wajah selalu ngx bisa..,2025-09-23 12:54:28
503f77cb-74e0-404a-bb28-851818fe936b,Pengguna Google,5,sangat bermanfaat,2025-09-23 12:53:22
f8a2171e-3e27-428c-9c2d-0b7f96cfb239,Pengguna Google,5,gojeknya tepat waktu... terimakasih ya mas gojek,2025-09-23 12:38:41
33a03a28-4ec7-4d7c-9866-92c9a806a0eb,Pengguna Google,5,"service cepat, nyaman sampai tujuan. Terimakasih Gojek",2025-09-23 12:15:14
6e62ea94-101b-4b5a-bbf2-80aab2d12500,Pengguna Google,5,baik.,2025-09-23 12:12:34
454be24a-f4b3-4161-ae4e-4d88a9b95e81,Pengguna Google,5,"Gojek selalu jadi andalan, gak pernah pakai aplikasi lainnya. Setia terus sama ini aplikasi. Terima kasih gojek sudah mempermudah hari²ku. 👍👍👍",2025-09-23 12:00:36
78b0445d-90c2-450c-8f0f-8db19fd70b82,Pengguna Google,1,hp yang sama. orang yang sama tetep aja gak bisa masuk mesti sudah melakukan vermuk. gak ada solusi. najis,2025-09-23 11:57:01
311d9eaf-527e-4179-8afb-d2c68a2bee7c,Pengguna Google,5,try again,2025-09-23 11:43:03
7cb4c79a-f74c-458a-81ff-9a5eb0edfe81,Pengguna Google,5,pelayanan nya bagus cepat,2025-09-23 11:32:59
6b190db6-5364-4d10-b757-534554352fa9,Pengguna Google,5,like this,2025-09-23 11:27:12
5d4bcc80-3c5b-4542-bfaf-be2b26cebdc4,Pengguna Google,5,bagus,2025-09-23 11:15:47
9eb018bf-8297-4ff2-aa85-285045946db3,Pengguna Google,4,untuk promo udah dikit,2025-09-23 10:50:55
5fb0be2e-e785-408b-9d8c-7061a6ba3ee7,Pengguna Google,1,cuan aplikasi terlalu besar.. bahkan 50-60% dari harga asli makanan nya,2025-09-23 10:42:22
c7fdb622-705d-42ab-9de3-4970b264cdf4,Pengguna Google,5,kereeeeen,2025-09-23 10:40:43
4fc1c85d-7754-457d-8301-7a8f06fd7284,Pengguna Google,5,apelikasi yang sangattt.....BAGUSSS,2025-09-23 10:35:46
da582477-45e3-488a-89e4-2798d9e112aa,Pengguna Google,5,snggt membantu.,2025-09-23 10:32:27
5f48f3ab-0b1c-4faa-a7e3-eb78a4a32d86,Pengguna Google,5,mantabbb dan cepet,2025-09-23 10:14:07
7ba0b9ae-b8f8-4990-bba5-b0e719c74976,Pengguna Google,5,terimakasih pak gojek..,2025-09-23 09:51:52
8c3b2e21-d9e4-49b1-8123-39f5fda10cb7,Pengguna Google,5,sangat baik,2025-09-23 09:43:43
2665a568-b307-4e09-8cb2-1471fbaec539,Pengguna Google,5,👌👌❤️❤️,2025-09-23 09:42:43
d9950e65-2b39-434a-9c09-2f80d55921cc,Pengguna Google,5,sering sering banyakin promo dong 😆😆😆,2025-09-23 09:36:51
b6b9ef78-e4c9-4cc4-9e45-ff4c8acc27af,Pengguna Google,5,ok,2025-09-23 09:33:30
2a495a4c-a1c1-484f-aa37-b4bfc663f11c,Pengguna Google,1,"GAK SENGAJA ke klik gofood tbtb kepesen:) mana gabisa di cancel/ganti pembayaran. tolong kedepannya Adain opsi cancel kalo belom 1 menit atau ga 30 detik deh paling cepet. gabisa di cancel diarahin ke cs sama aja ujung""nya gabisa percuma.",2025-09-23 09:32:38
f43dfb8d-b9c4-47e6-8187-fad83d948cee,Pengguna Google,5,bguss,2025-09-23 09:09:35
5e103fb6-cfd1-4c65-ab8e-18fb088ba411,Pengguna Google,5,mantap,2025-09-23 08:57:35
a9724129-c830-4d86-862e-8124849a2c75,Pengguna Google,4,Baik,2025-09-23 08:54:35
0f47c7c2-a1e9-468f-b5aa-f446fd11906b,Pengguna Google,5,"makasih gojek sudah menemani masa sekolah saya, dari kelas 1 smk sampai sekarang kelas 2 smk, alhamdulilah selalu dapat driver yang baik dan ramah",2025-09-23 08:48:34
fccadb2d-cc9a-4602-a368-a50fed10718a,Pengguna Google,5,gooooood,2025-09-23 08:44:13
5357c74e-8cda-4176-868d-7a1c626c4556,Pengguna Google,5,mantap dah nih aplikasi,2025-09-23 08:43:18
5ee2e30c-af93-48be-a803-162188f55d56,Pengguna Google,5,mantap,2025-09-23 08:33:42
a1df4966-de02-48a9-8dc9-b1c4d4972bc2,Pengguna Google,2,"tadi saya naik gojek udah dianterin dari sch ke malioboro dengan plat yang sama. tapi kok setelah sampai, malah muncul lagi driver lain padahal saya tidak mengklik pesan lagi dan kasian drivernya nunggu 15 menit. dan driver yang saya pesen sebelumnya justru malah ga muncul di riwayat pemesanan. sebelumnya driver yang pertama memang sempat ada masalah di map nya sih, jadi aplikasinya dimatiin. tapi di HP saya masih muncul chat dengan driver itu",2025-09-23 08:14:02
87f203af-2c1e-4ee9-ba3d-cd130dbb4b6a,Pengguna Google,5,oke,2025-09-23 08:05:24
54b70471-8fa7-4e17-afc4-df455b1a0b0c,Pengguna Google,5,tepat waktu,2025-09-23 08:01:21
be45dead-35fc-4ed0-bd76-c67177284555,Pengguna Google,1,masa gopay pinjam ngak bisa bodoh,2025-09-23 07:59:12
c062db68-a3d3-4f63-85fd-86e0d3640f51,Pengguna Google,1,kenapa saya ga bisa pinjam lagi padahal saya gak pernah telat bayar sekalipun,2025-09-23 07:42:15
ee866579-18a1-48f0-a869-92d08011a3e3,Pengguna Google,5,pengiriman cepat,2025-09-23 07:18:21
d2ba38a2-5a1e-4daf-9ad2-d7a1dff4a59e,Pengguna Google,1,"semua baik, cuma paket saya hilang pakai gosend . pihak cs tidak membantu",2025-09-23 07:15:10
e753e667-8025-4767-89a8-3321399f3ab1,Pengguna Google,5,mantap,2025-09-23 07:12:29
01af5a31-fb7f-40fe-865b-f207227d6fe9,Pengguna Google,5,"bintang 1000 buat gojek kalo ada mah, untuk pelayanan sangat memuaskan. hari ini aku pesan makanan dan pesenan nya kurang lengkap. responnya sat set dan langsung di refund dong makasihh. semoga selalu konsisten yaa☺😇",2025-09-23 07:08:58
ccde9ce3-b53d-4079-b34d-46e3715fd25c,Pengguna Google,1,"kocak ni driver gojek, ga ada kabar ditanyain dimana ga di jawab 😋",2025-09-23 07:07:08
b6e847b2-8db7-4e18-9310-6d18a70c262a,Pengguna Google,1,hapus aja aplikasinya bg,2025-09-23 07:02:34
697c1021-fa8d-4d0c-b41b-278a1fd00fd9,Pengguna Google,5,sangat puas penggunaan apk gojek ini sangat efesien dan sangat berguna,2025-09-23 06:58:02
bd47e91c-9806-420c-be9f-a6fe6256d52a,Pengguna Google,3,baik,2025-09-23 06:46:09
ea16ea17-37cd-4bd5-b40e-853f9bacea47,Pengguna Google,5,cepat tepat,2025-09-23 06:38:49
cae82946-20c5-4684-86e7-e4ba636c7e91,Pengguna Google,5,keren,2025-09-23 06:20:44
1b2a6f7f-04d4-43c5-8f8b-0d2bd5e51d99,Pengguna Google,4,"bagus cuman kadang aku pake pengiriman ekspress di gofood itu suka telat 30 menit sampe sejam,nunggunya lama dan estimasi waktunya ngaco katanya tinggal 15 menit aku liat 30 menit kemudian ttep 15 menitt",2025-09-23 06:20:39
adc83b62-963d-45f8-ab60-b6a6a7a9534a,Pengguna Google,5,pelayanan yang ramah dan baik,2025-09-23 06:13:58
4938f50a-2cfe-4db1-b560-2b859782e2f8,Pengguna Google,5,"real lebih bagus gojek dri pada sblh, voucher nya selalu ada setiap saat mau beli, fav bgt",2025-09-23 06:08:31
09082d01-438e-420a-a2ac-7bdb8589ddd9,Pengguna Google,5,pengantaran tepat waktu,2025-09-23 05:42:29
7210448b-6cb3-46bd-b1e3-1e7f61c5f932,Pengguna Google,1,tidak ada promo ya,2025-09-23 05:42:29
c2289612-7fac-43f9-844f-219b0d800cd6,Pengguna Google,5,Sip gojek pasti ada jalan dan gojek slalu di hati,2025-09-23 05:39:35
ef85dc39-b1b3-4ff7-9f50-17344b6dfb73,Pengguna Google,5,suka banyak promonya apalagi koin gopay nya bisa dapat potongan harga mweheheheh,2025-09-23 05:28:51
ba176e29-b5c4-4daa-83de-4fd740bf437e,Pengguna Google,5,mantab,2025-09-23 05:27:04
2b580103-4afc-4877-bd1e-15f08cbc4c0a,Pengguna Google,5,cepat,2025-09-23 05:20:01
284fd9ff-491c-46bf-94a6-5dc332d4bf4b,Pengguna Google,5,okke,2025-09-23 05:13:54
a524d7a5-efbd-44fb-af89-25703fcd146d,Pengguna Google,4,"bintang 4 aja , buat driver makanan sama gocar sering gapunya kembalian .",2025-09-23 05:02:10
b3f0b8c1-a71b-4bcd-bc3c-ee16ae6acc52,Pengguna Google,5,👍,2025-09-23 04:49:37
2b744d6b-55ab-425b-bf1d-d11a19778c08,Pengguna Google,5,best banget,2025-09-23 04:32:11
be8197cd-b2f7-44b0-9cf6-f739bd25a85d,Pengguna Google,1,ribet mau tf hrus plus,2025-09-23 04:24:20
719b395b-e5b0-4066-9cbe-620b7b19b19b,Pengguna Google,5,bagus,2025-09-23 04:22:57
5159cc1d-33b6-4a23-9082-1762c7c8fa68,Pengguna Google,5,👍🏻 okee,2025-09-23 04:22:19
44a71063-80f9-4a8c-a9f6-8504dd89f5fe,Pengguna Google,1,aplikasi kurang bagus,2025-09-23 04:18:37
a53a0df3-c569-416b-9236-9248b4f50264,Pengguna Google,5,Go Food 🍺,2025-09-23 04:16:38
c514942b-3bee-4cd6-9a04-291f5d193262,Pengguna Google,5,swipp dah,2025-09-23 04:05:17
e8e04d15-8f5f-46bf-ad46-fd39a7656805,Pengguna Google,5,sippppppppppp,2025-09-23 04:02:33
bd4624cb-bcf1-491c-b7f5-f7eef6bc854b,Pengguna Google,4,inbox kalo ada loker,2025-09-23 03:57:50
5c7ac8fd-cce0-46f0-9718-99ce87f09d0c,Pengguna Google,5,keren,2025-09-23 03:38:55
646ca63f-0b67-4b76-95fd-fe31d702cb0d,Pengguna Google,2,"gojek makin kesini titik mapsnya makin buruk dan jelek ya, ga tepat loh. bedanya jauh sekali pastikan kamu memberi ijin lokasi? ya jelas lah saya beri ijin. bodoh banget respon anda",2025-09-23 03:34:36
2760df29-5361-4671-a281-00662503f86f,Pengguna Google,5,mantaf,2025-09-23 03:32:26
b2202e50-97d3-4989-85f6-d37de90759a8,Pengguna Google,5,"Mengutamakan keinginan, keamanan dan keselamatan pelanggan",2025-09-23 03:11:26
e76a1da0-4159-45f1-8684-81ae5ee156e4,Pengguna Google,5,sangat membantu,2025-09-23 03:05:32
db0913d8-2a94-4a45-8fba-823d6b6b2791,Pengguna Google,5,bagus,2025-09-23 02:56:56
a4231955-4f64-4769-8a1d-229333470167,Pengguna Google,5,Alhamdulillah semenjak saya tida punya motor apk ini sangat membantu,2025-09-23 02:43:57
69e4976c-8fca-4e8f-b56e-2bfca3d6aeca,Pengguna Google,1,"Coba tolong di update lagi yang lebih baik, supayakita sebagai customer bisa memilih jalan yg kita mau dan berikan harga sesuai yg ada di jalannya, supaya kita tidak ada kendala dalam perjlanan bersama driver, dan juga tambahkan tanpa tol kalo bisa supaya kita sebagai customer tidak ingin melewati tol setiap kali saya memesan gocar selalu ada saja lewat tol, mohon lebih update lagi banyak fitur lagi supaya kita bisa leluasa enak untuk memakai aplikasi ini, terima kasih",2025-09-23 02:40:24
101e5c48-7887-4749-a06e-c0a0ab76f3d7,Pengguna Google,5,keren,2025-09-23 02:37:36
90e9bf5c-3985-472a-b4d2-68c44faf4936,Pengguna Google,5,lebih murah dibanding jasa sebelah,2025-09-23 02:28:54
7061aca9-504b-4f42-ba74-78a574980b1a,Pengguna Google,5,ok,2025-09-23 02:28:39
fbdbdac1-59f4-4b06-87ca-6b7f9a6d7dff,Pengguna Google,5,bagus,2025-09-23 02:09:15
e093d665-da03-41ed-b7c5-6321150d4e11,Pengguna Google,1,"mulai hari ini saya uninstall gojek, karena tidak ada sistem pembatalan untuk orderan tidak sengaja terpencet. mana aplikasinya lemot, gampang kepencet",2025-09-23 01:49:36
1ba14433-e76c-415e-bf7c-d7657d8453b8,Pengguna Google,4,"agak kecewa sama fitur go transitnya, saya berharap di perbaiki lagi jadwal kedatangan sama jadwal di apk gotransitnya, bayangin aja, yang seharusnya jam 7.10 Dateng, nggak taunya dah berangkat dari jam 7.07 tekor dah jadinya naik gojek buat ke tempat kerja, belum lagi Dateng telat jadinya, hilang dah 60ribu gua, di perbaiki lagi, dan kalo bisa jarak jam keberangkatannya jangan jauh-jauh, masa dari arah Jakarta ke nambo tiap 1 jam sekali, itu nggak rispek. terimakasih",2025-09-23 01:32:29
a0fea17c-f7de-4c93-839c-4c7235876403,Pengguna Google,5,good,2025-09-23 01:05:52
81712f6c-9c1c-4f42-b4d6-8e8e56245efa,Pengguna Google,4,"Kasih promo alfamart/gomart,tokopedia dll..",2025-09-23 01:05:31
ff9d18c0-73fa-40c1-b23d-ba1df28ef0d5,Pengguna Google,2,kenapa kalau pakai goraid hemat dapat driver nya sampai 3 kilo jauh nya sehingga saya telat untuk sekolah mohon di perbaiki aplikasi ini,2025-09-23 01:01:59
83238302-2735-48cf-87bb-d870899f7106,Pengguna Google,5,familiar,2025-09-23 00:46:23
6a28970e-3de2-4925-94cb-e310d04e596b,Pengguna Google,5,saya suka,2025-09-23 00:37:16
3e5c2777-e47d-4184-b0e8-545686f92e1a,Pengguna Google,5,"suka banget pakai gojek, banyak fiturnya",2025-09-23 00:24:13
22b062ea-43bc-41f6-8359-17333ac51614,Pengguna Google,5,ok,2025-09-23 00:19:08
0a8e11f5-41bc-4dd7-88ed-0f0ad78d1344,Pengguna Google,5,mengatasi masalah tanpa kendala 🥰,2025-09-23 00:13:48
64122150-2d1b-4e8b-b0c8-92c57d267e13,Pengguna Google,5,mantab🫰👍👍,2025-09-23 00:11:56
5879e059-7045-464a-a261-e00ea93523d5,Pengguna Google,1,"driver nya selalu jauh, apk nya tidak merespon keluhan dari pelanggan 1",2025-09-23 00:05:36
2de16ea1-eaf4-481f-beb2-0136ab21e071,Pengguna Google,4,"aplikasinya bagus, tapi tolong perbaiki atau tegur gojek yang ga bersikap sopan.",2025-09-23 00:05:27
0c9410f2-94a0-4684-9524-f554ea903922,Pengguna Google,2,w we wwweew SE wwwwwwwwwwwwwwwwwwwe,2025-09-22 23:57:19
d3d91c0c-c022-410a-925b-65fc16ae1953,Pengguna Google,5,on time.,2025-09-22 23:49:12
8bcc3638-07bf-4990-b805-7ac49e70781a,Pengguna Google,5,tetap bejalan mengikutin aturan,2025-09-22 23:46:56
09220c0d-e760-4ef4-8c09-519fbfa9221d,Pengguna Google,2,tak kasih bintang 2 dulu saya pelanggan gojek tapi bulan ini harganya melambung tinggi ngga bisa lagi langganan,2025-09-22 23:40:18
077b41bb-a2e3-4cff-982d-d960892a483d,Pengguna Google,5,slalu puas dengan pelayanan gojek,2025-09-22 23:34:43
9a8af598-f37c-4cc3-877d-b21c9656cf3f,Pengguna Google,5,mantap banyak diskon. dan mudah di pakai.,2025-09-22 23:34:31
cb29c099-cb02-49e9-a19e-605f6e7a8731,Pengguna Google,2,"hello .. sy dl prnh pke gopinjam,, dn pas mau aktifin lg ga bs! pdhl sy sdh ga pny hutang! dan sy mau hapus aj akun gopinjamny,, setelah d cek log in kembali msh sama kondisiny! gimana sih! ga bs d aktifin tp ga bs d hapus juga akunny!",2025-09-22 23:32:43
a8e5f733-f57c-4562-b8b9-41b57ac80d31,Pengguna Google,1,"aplikasi saya masih di bekukan.ini di bekukan yg ketiga kali. kalian yg kasih qt driver jauh2, padahal banyak yg dekat2, qt butuh buru2, masa harus di tungguin? okelah ditungguin, tapi tau2 drivernya minta cancel, juga kdg mrk cancel sendiri.saya sering kasih tips, sering isi gopay krn anak2 saya aktif pake gojek.koq begini timbal baliknya. udah mau seminggu tolong deh min balikkin gopay saya 200an biar saya uninstall aplikasi dan cari solusi lain yg lebih membantu keseharian kami.",2025-09-22 23:20:58
cd00ce7e-1e23-45a4-ad79-4f8e4b711ee7,Pengguna Google,2,"sekarang gojek sangat jarang sekali buat kasih promo di gofood. Terlalu banyak rules buat dapetin promo, contoh harus bayar pake pay later/cc. Tolong adain promo banyak lg kaya dulu dan aturan o pembayarannya ga harus yg pnya cc/pay later.",2025-09-22 23:11:02
7bae7d06-f59a-4c22-bd08-c46288a97a4d,Pengguna Google,5,bagusa,2025-09-22 22:42:13
31b55e48-d9bf-47e9-9032-c82464e28837,Pengguna Google,5,pelayanan sat set,2025-09-22 22:08:07
ec665a1d-94fd-4e9e-bf43-88221bf8c313,Pengguna Google,5,ok,2025-09-22 22:00:57
6f963ab9-3214-428e-af11-b3b8d61951f4,Pengguna Google,5,mantap,2025-09-22 21:39:57
1f2b0ae8-377f-4b3a-8247-b46ddbe29792,Pengguna Google,5,"hp saya pernah tertinggal di go car, sopirnya jujur dan menyerahkan hp saya ke kantor gojek. terimakasih",2025-09-22 20:15:19
5e1581a7-967b-4807-815a-bf5f077db22c,Pengguna Google,5,good,2025-09-22 19:07:37
04d29c10-dd95-4922-9b2e-6f0a6bb4d124,Pengguna Google,5,gue banget dengan aplikasi ini👍,2025-09-22 19:04:39
4939029c-8372-47af-888c-0a799c432a85,Pengguna Google,1,"saya coba pesan makanan ,diterimah sama pihak restaurantnya(dalam status) saya disuruh menunggu sekitar 45 menitan .saya cek lagi di waktu yang telah ditentukan aplikasi ,tiba2 statusnya bilang makanan yang kamu pesan habis .aplikasinya jelek",2025-09-22 18:15:40
a15fede9-52b9-43b3-9b29-eb5068109067,Pengguna Google,5,Bgus,2025-09-22 17:55:05
c90e4782-fc17-4dca-9dd3-eebdbf726b54,Pengguna Google,5,mudah mengunakannya,2025-09-22 17:48:41
82ca073e-c57a-405f-80d6-4d962fe3dbd3,Pengguna Google,5,sangat bagus,2025-09-22 17:26:51
6b857968-d1b6-43d6-9e1f-39352ca1189f,Pengguna Google,4,nice,2025-09-22 17:08:49
46a1e211-1a89-41b7-aded-a61b40606399,Pengguna Google,5,good performance 👍🏻👍🏻👍🏻👍🏻,2025-09-22 16:13:56
4e764ba3-a1ff-45e9-a7f0-7be9b731e1f1,Pengguna Google,3,Ok,2025-09-22 15:18:43
8ea95370-6c1c-4a18-a4df-d9037068c298,Pengguna Google,1,top up terlalu lama,2025-09-22 14:44:49
a5108eb6-b364-4274-8037-d16d987a586a,Pengguna Google,5,"permasalahan saya diatasi dengan cepat, untuk itu saya ingin merubah memberian ranting pada driver gimana caranya. tolong bantu saya.",2025-09-22 14:21:45
ec301928-0206-4525-85e1-c40ef9093c9a,Pengguna Google,5,mantab..,2025-09-22 14:03:34
851123a8-f509-46f0-93c4-3e3b2eb54e7d,Pengguna Google,5,mantap,2025-09-22 14:02:46
f9577482-8931-411a-a94e-5f92a5046cb7,Pengguna Google,5,Lumayan bagus,2025-09-22 14:02:08
03d29537-9577-435e-af75-8f000da0646e,Pengguna Google,5,luar biasa nyaman,2025-09-22 14:00:18
aaefdc1d-ade1-43e6-88e1-6cd5533bb29e,Pengguna Google,5,seneng dan aman,2025-09-22 13:57:41
233195e1-17aa-47f3-b736-2defc9dea3ec,Pengguna Google,5,Sangat senang pakai gojeg 👍👍,2025-09-22 13:43:19
8e90d2c4-2ecb-4ac2-91a6-f606002401cd,Pengguna Google,5,jossss. terbaik,2025-09-22 13:41:15
f157b468-8930-464e-a64a-81c2887351b2,Pengguna Google,5,"Bagus karna terbantu di kondisi manapun, tapi penentuan tarif buat mobil dan motor saat hujan gak adil. Sy bukan rider, sy cuma penumpang. Kalau hujan, harusnya bukan mobil yg naik 3 kali lipat tarifnya, kemahalan. Paling gak motor aja yg dinaikin tarif kalau hujan, tapi bukan 3 kali lipat, tambahin aja 5rb gitu udah cukup. Tarif buat gocar atau mobil mah bikin kita setengah mati bayarnya. Udah gitu kita biasanya yg pengguna gojek biasanya orang-orang yg gak ada kendaraan.",2025-09-22 13:40:07
1fb58393-30d2-4ca8-aba1-17681125bdfa,Pengguna Google,5,nice,2025-09-22 13:27:22
a6d335e2-ab93-43fe-87e4-42883af8835c,Pengguna Google,5,sangat baik,2025-09-22 13:15:53
8c67b9d1-e48d-49e9-9f9c-5beb0fd66f82,Pengguna Google,5,over all ok.,2025-09-22 13:07:23
e2f0687c-aed6-4076-b7c5-28e566f9d388,Pengguna Google,3,kak untuk pendaftaran'nya apakah masih di buka kak mohon untuk di balas terima kasih,2025-09-22 12:58:32
d01f25e4-795f-4bce-bc0d-b27223bc4e5c,Pengguna Google,5,cepat dan tepat waktu 😊👍👍👍,2025-09-22 12:52:31
c0736725-edac-4066-af81-38b5a9c01a80,Pengguna Google,5,mantaf,2025-09-22 12:50:06
15d7e93c-39c0-4c1f-bb66-edc10ff8d2a4,Pengguna Google,5,"hemat, cepat akurat",2025-09-22 12:40:08
a7112901-c6df-42c1-8c72-085e1460f50e,Pengguna Google,5,sangat membantu,2025-09-22 12:35:56
ec0726c2-d5d1-49d2-b99b-c800d5fad87b,Pengguna Google,5,ok,2025-09-22 12:30:53
7ea5049e-3c21-48e8-8c37-d296a56a3326,Pengguna Google,5,bagus,2025-09-22 11:53:45
6585ee4d-a766-451f-add7-00780c783da6,Pengguna Google,5,oke di bandingkan grab,2025-09-22 11:40:33
0c646af0-be21-4cd0-bf8b-48670e2c506c,Pengguna Google,5,membantu sekali,2025-09-22 11:22:26
cf69d218-d227-4ff0-ad8e-cff92bdc4e3e,Pengguna Google,5,enak cepat sampai ketika butuh dadakan,2025-09-22 11:06:33
c89159ba-92fe-43c4-973a-3bc1f638479e,Pengguna Google,5,mantap,2025-09-22 10:56:33
bc4eda8a-d77b-4fb6-af27-b8b77b68c14f,Pengguna Google,5,tolong dong mesen di gofood bisa sampe 1 jam an lebih di undur lah menit nya terus menerus lama nunggu nya ini giliran komplain hanya bot aja ga membantu banget,2025-09-22 10:54:07
eb4214f2-690f-41ce-b067-4dc7758fbddb,Pengguna Google,5,.sangat membantu ketika kondisi drop tidak bisa kemana². mau makan tinggal gofood saja,2025-09-22 10:41:58
0c69a165-50d6-4e27-9905-73b9628818aa,Pengguna Google,1,"yahh gojek sepi orderan pada pindah ke apk sebelah yang kualitas pelayanan nya lebih baik dan argo yang sesuai buat mitra nya, kalo gojek kebalikan nya pelayanan cs nya buruk dan potongan driver nya besar sekali sampai dibayar cuma Rp 5.000 sehingga banyak mitra yang pada males males an",2025-09-22 10:38:43
06bb3821-6cd5-402c-9939-484cf67b9246,Pengguna Google,2,"lemooooottttt sering ngelag, padahal jaringan gak ada kendala",2025-09-22 10:36:46
6279afc7-852d-47ae-955c-233f727e773a,Pengguna Google,5,bagus,2025-09-22 10:31:46
57450806-e803-4577-b7ed-a6978fc3acf2,Pengguna Google,5,cihuyyy,2025-09-22 10:28:15
635555cf-29b9-4f5a-9c67-feadfba24515,Pengguna Google,2,"Setelah update apk, sy tdk bisa tulis komentar di rating gofood, hanya bisa kasih bintang saja. Alamat di Gojek tdk bisa update mengikuti Google Map terbaru , seperti apk tetangga. Beberapa kali orderan Gofood sy nyasar ke rumah tetangga karena alamatnya gak update. Promo Gofood yg diberikan juga sangat terbatas.",2025-09-22 10:20:59
